user_id,group,arpu_pre,arpu,sessions,page_load_ms
100734,A,0.0,0.0,6,395.8
100735,A,0.0,0.0,6,608.3
100736,A,0.0,65.27,3,385.3
100737,B,0.0,0.0,6,459.5
100738,A,0.0,0.0,4,321.5
100739,A,0.0,0.0,2,351.2
100740,A,0.0,0.0,10,476.2
100741,A,0.0,0.0,8,641.8
100742,B,0.0,0.0,6,336.8
100743,A,0.0,0.0,3,336.8
100744,A,0.0,30.08,2,568.9
100745,B,0.0,0.0,5,310.6
100746,B,31.49,0.0,3,441.4
100747,A,13.18,0.0,4,620.5
100748,A,0.0,197.33,2,542.9
100749,A,126.31,41.32,4,486.9
100750,A,149.57,0.0,2,354.7
100751,A,0.0,102.12,4,199.9
100752,A,38.6,0.0,8,552.9
100753,B,0.0,0.0,3,479.3
100754,A,0.0,0.0,6,377.6
100755,B,0.0,0.0,9,619.0
100756,B,28.59,0.0,8,970.4
100757,B,0.0,0.0,5,460.1
100758,A,0.0,39.49,9,370.5
100759,A,0.0,0.0,6,406.2
100760,A,0.0,0.0,5,507.3
100761,A,17.94,17.47,7,405.4
100762,B,0.0,0.0,6,523.8
100763,A,0.0,21.58,3,579.9
100764,A,0.0,0.0,7,283.1
100765,B,0.0,0.0,3,272.7
100766,A,0.0,33.79,2,628.2
100767,B,0.0,0.0,7,760.3
100768,B,17.98,0.0,3,514.4
100769,B,19.44,184.23,4,467.1
100770,B,45.02,16.1,7,300.6
100771,B,0.0,0.0,3,441.1
100772,A,20.11,0.0,3,474.0
100773,A,0.0,0.0,5,364.9
100774,B,28.61,0.0,4,380.9
100775,B,0.0,10.33,4,398.4
100776,A,0.0,0.0,4,460.2
100777,A,38.46,0.0,5,441.6
100778,B,0.0,0.0,4,584.4
100779,B,44.41,0.0,3,285.0
100780,A,77.33,0.0,7,336.0
100781,B,0.0,0.0,3,377.1
100782,B,13.59,43.36,5,327.1
100783,B,75.3,33.36,0,444.1
100784,A,0.0,0.0,7,309.9
100785,B,0.0,0.0,3,530.4
100786,B,0.0,0.0,4,249.6
100787,B,0.0,49.0,7,665.2
100788,A,104.1,0.0,4,553.4
100789,B,0.0,177.98,5,344.2
100790,B,21.76,0.0,8,675.4
100791,A,0.0,30.14,4,312.0
100792,B,43.45,0.0,0,473.6
100793,A,13.5,0.0,5,428.5
100794,B,178.2,14.74,4,440.2
100795,A,0.0,0.0,7,212.2
100796,A,135.68,0.0,8,689.5
100797,B,0.0,24.46,7,485.8
100798,A,0.0,112.06,6,473.1
100799,B,27.98,0.0,5,628.5
100800,B,0.0,0.0,5,374.7
100801,A,116.19,0.0,3,441.9
100802,B,0.0,16.75,3,647.0
100803,A,0.0,74.27,2,432.0
100804,B,0.0,0.0,7,435.1
100805,B,60.35,0.0,5,620.3
100806,A,17.66,0.0,3,558.0
100807,B,0.0,0.0,4,474.7
100808,B,0.0,0.0,4,414.9
100809,B,169.46,0.0,2,172.9
100810,A,0.0,0.0,6,631.5
100811,B,0.0,35.15,3,244.5
100812,A,22.24,68.4,8,634.6
100813,B,0.0,0.0,4,327.4
100814,B,30.73,72.21,5,451.6
100815,B,0.0,0.0,7,311.4
100816,A,0.0,0.0,11,155.9
100817,B,61.28,33.12,6,194.5
100818,A,0.0,0.0,3,477.0
100819,B,0.0,10.45,4,640.8
100820,B,0.0,0.0,5,643.5
100821,A,0.0,54.72,5,275.1
100822,A,0.0,117.41,5,644.7
100823,A,0.0,0.0,3,434.0
100824,A,24.37,26.26,0,497.9
100825,B,0.0,0.0,8,539.5
100826,A,0.0,0.0,5,447.5
100827,B,31.22,0.0,5,546.9
100828,A,0.0,0.0,3,434.1
100829,B,0.0,0.0,6,223.9
100830,A,0.0,70.66,2,268.7
100831,B,0.0,0.0,5,310.1
100832,B,0.0,0.0,1,497.9
100833,B,0.0,67.01,6,530.4
100834,A,0.0,54.94,6,381.4
100835,A,35.93,0.0,6,323.7
100836,B,0.0,0.0,3,485.3
100837,A,0.0,0.0,4,341.9
100838,B,0.0,82.99,6,274.4
100839,B,20.39,0.0,8,565.0
100840,B,0.0,0.0,6,168.5
100841,B,0.0,0.0,5,526.6
100842,A,71.39,12.47,5,637.9
100843,B,0.0,0.0,7,521.0
100844,A,0.0,29.41,7,558.2
100845,A,20.39,0.0,7,695.8
100846,A,0.0,0.0,5,323.3
100847,B,0.0,0.0,3,417.4
100848,A,48.97,0.0,6,225.2
100849,A,8.35,0.0,10,547.4
100850,B,23.82,0.0,5,463.5
100851,B,0.0,0.0,3,492.6
100852,B,0.0,88.53,8,621.7
100853,B,0.0,0.0,6,291.1
100854,B,0.0,0.0,5,466.7
100855,B,0.0,0.0,3,268.9
100856,B,0.0,0.0,4,479.2
100857,B,0.0,0.0,5,327.4
100858,A,21.23,0.0,4,505.9
100859,A,31.19,0.0,5,591.7
100860,B,13.92,0.0,2,537.3
100861,B,38.21,0.0,4,452.9
100862,A,73.2,0.0,3,404.5
100863,B,10.49,0.0,8,516.2
100864,B,0.0,42.98,6,556.1
100865,B,0.0,0.0,3,547.2
100866,B,111.01,25.45,4,337.2
100867,B,7.22,0.0,4,652.7
100868,B,0.0,0.0,4,622.7
100869,A,0.0,0.0,3,558.4
100870,A,0.0,34.88,5,399.1
100871,B,139.49,42.25,7,504.6
100872,A,12.79,0.0,6,645.7
100873,B,26.46,0.0,7,426.1
100874,B,62.78,23.68,7,268.1
100875,B,0.0,185.25,10,308.0
100876,A,0.0,0.0,3,262.8
100877,B,0.0,0.0,6,172.5
100878,A,0.0,0.0,5,559.0
100879,A,0.0,26.19,2,502.9
100880,A,0.0,15.14,1,547.1
100881,B,0.0,0.0,6,208.3
100882,B,0.0,172.57,5,247.6
100883,B,0.0,0.0,5,306.5
100884,B,0.0,0.0,3,280.0
100885,A,0.0,0.0,5,238.2
100886,A,25.12,0.0,4,377.7
100887,B,49.73,56.37,5,206.2
100888,B,13.03,14.75,4,292.9
100889,A,39.0,0.0,1,551.5
100890,B,0.0,72.45,1,507.9
100891,A,84.57,0.0,3,506.1
100892,A,0.0,0.0,5,739.6
100893,A,0.0,0.0,7,332.2
100894,A,0.0,0.0,8,378.1
100895,B,0.0,0.0,4,398.9
100896,A,633.89,0.0,9,327.1
100897,A,0.0,46.7,11,845.0
100898,A,62.49,0.0,5,367.8
100899,B,0.0,0.0,2,400.5
100900,B,0.0,0.0,6,517.6
100901,A,39.04,0.0,5,320.7
100902,A,0.0,0.0,3,595.8
100903,A,0.0,19.69,3,507.2
100904,A,0.0,29.55,9,557.0
100905,A,0.0,17.92,8,313.7
100906,A,33.02,89.38,3,312.7
100907,A,0.0,74.47,6,342.9
100908,B,54.11,90.55,5,529.7
100909,A,34.52,0.0,5,521.7
100910,B,0.0,0.0,4,239.4
100911,A,45.38,0.0,3,393.1
100912,A,0.0,0.0,2,256.9
100913,A,73.26,0.0,4,500.4
100914,A,0.0,69.91,8,403.2
100915,B,0.0,19.44,5,466.8
100916,B,0.0,0.0,2,342.4
100917,A,0.0,0.0,6,431.7
100918,A,0.0,0.0,6,340.8
100919,B,0.0,0.0,5,372.4
100920,A,0.0,57.2,3,490.2
100921,B,15.75,0.0,9,406.7
100922,B,81.21,43.04,8,441.8
100923,A,0.0,0.0,5,505.9
100924,B,0.0,0.0,3,401.4
100925,B,0.0,27.42,6,423.6
100926,B,0.0,69.75,4,666.7
100927,A,0.0,31.51,10,692.3
100928,A,0.0,8.14,6,394.0
100929,B,44.55,157.2,6,495.3
100930,B,0.0,0.0,4,503.3
100931,A,0.0,0.0,2,843.5
100932,B,0.0,0.0,6,516.3
100933,A,0.0,0.0,3,944.2
100934,B,63.54,8.2,3,602.2
100935,A,0.0,0.0,7,371.3
100936,A,0.0,0.0,3,809.5
100937,A,0.0,0.0,5,267.3
100938,B,63.44,0.0,12,492.2
100939,B,0.0,0.0,4,451.9
100940,B,0.0,36.16,2,727.7
100941,B,0.0,53.26,5,334.7
100942,B,0.0,14.97,10,347.4
100943,B,43.93,0.0,6,358.0
100944,A,0.0,0.0,3,446.4
100945,B,0.0,0.0,3,264.8
100946,B,0.0,0.0,4,438.0
100947,B,11.39,0.0,6,518.3
100948,A,0.0,0.0,4,569.9
100949,A,0.0,225.67,3,588.7
100950,B,0.0,0.0,7,596.6
100951,B,10.85,0.0,6,545.4
100952,A,53.12,0.0,5,506.0
100953,A,0.0,0.0,8,169.7
100954,A,0.0,0.0,5,456.7
100955,B,0.0,0.0,4,229.8
100956,B,0.0,0.0,4,455.8
100957,A,0.0,0.0,8,384.7
100958,B,0.0,0.0,2,346.0
100959,A,0.0,4.97,6,273.8
100960,B,11.72,0.0,7,710.4
100961,A,0.0,108.12,10,565.0
100962,B,44.97,43.73,7,486.2
100963,A,0.0,0.0,3,643.6
100964,A,0.0,0.0,4,444.3
100965,B,0.0,0.0,11,634.3
100966,A,0.0,82.51,5,564.5
100967,B,0.0,14.02,9,347.9
100968,B,27.42,0.0,7,522.5
100969,A,0.0,0.0,3,389.7
100970,B,0.0,0.0,3,628.5
100971,B,0.0,0.0,7,484.4
100972,B,0.0,111.97,4,320.0
100973,A,0.0,20.97,3,171.9
100974,A,0.0,0.0,5,1138.2
100975,B,0.0,75.04,3,1034.9
100976,B,0.0,0.0,6,419.4
100977,A,0.0,16.45,7,391.5
100978,A,0.0,103.51,8,272.7
100979,A,0.0,0.0,8,385.8
100980,B,0.0,0.0,0,1014.2
100981,A,25.39,0.0,3,653.3
100982,A,11.99,4.85,7,297.7
100983,A,0.0,0.0,2,180.5
100984,B,0.0,73.99,5,580.3
100985,B,22.55,0.0,5,605.1
100986,B,0.0,0.0,7,421.4
100987,A,0.0,90.97,5,482.6
100988,B,17.58,0.0,1,571.2
100989,B,0.0,0.0,3,541.1
100990,B,13.57,10.76,7,613.7
100991,B,0.0,0.0,4,336.5
100992,A,0.0,0.0,4,678.1
100993,A,0.0,0.0,6,259.4
100994,B,0.0,0.0,3,437.5
100995,A,0.0,17.04,6,403.1
100996,A,27.48,0.0,3,543.8
100997,A,0.0,23.47,7,801.4
100998,A,24.46,0.0,8,480.2
100999,B,0.0,32.76,2,411.3
101000,A,0.0,0.0,2,706.0
101001,A,68.09,0.0,4,410.6
101002,B,12.22,0.0,7,252.5
101003,B,0.0,0.0,3,543.7
101004,A,0.0,0.0,3,790.1
101005,A,43.16,0.0,5,427.1
101006,A,0.0,0.0,5,264.0
101007,A,0.0,42.9,6,256.2
101008,A,0.0,0.0,5,429.5
101009,B,12.63,0.0,15,183.3
101010,A,0.0,0.0,2,488.0
101011,A,0.0,0.0,6,394.4
101012,B,0.0,21.39,6,314.3
101013,B,0.0,0.0,4,490.4
101014,B,0.0,0.0,6,480.2
101015,B,0.0,6.21,3,559.3
101016,A,0.0,0.0,2,346.5
101017,B,19.92,37.66,5,369.8
101018,B,100.89,19.22,7,425.8
101019,B,0.0,0.0,6,605.9
101020,A,19.48,0.0,3,299.4
101021,B,110.25,0.0,5,347.6
101022,A,25.41,0.0,10,535.9
101023,A,90.78,43.7,8,268.5
101024,A,0.0,0.0,4,434.2
101025,A,0.0,0.0,9,643.8
101026,A,0.0,0.0,8,633.0
101027,A,26.05,0.0,4,698.4
101028,B,7.55,0.0,1,311.8
101029,A,0.0,0.0,5,298.8
101030,A,0.0,11.86,5,320.3
101031,A,0.0,0.0,8,365.2
101032,A,0.0,0.0,5,361.0
101033,A,0.0,0.0,5,559.9
101034,B,0.0,0.0,4,410.5
101035,B,0.0,0.0,6,341.1
101036,B,0.0,0.0,11,500.7
101037,A,30.83,19.24,5,608.0
101038,A,29.81,83.56,3,373.0
101039,B,0.0,0.0,5,370.5
101040,B,49.0,0.0,3,677.3
101041,B,0.0,56.6,4,739.2
101042,B,30.1,0.0,6,754.9
101043,B,48.23,0.0,5,616.4
101044,A,0.0,4.27,4,389.3
101045,A,26.31,0.0,5,393.8
101046,A,0.0,0.0,7,290.1
101047,B,0.0,0.0,3,580.4
101048,B,21.11,0.0,3,575.1
101049,A,0.0,0.0,5,255.2
101050,A,21.93,0.0,4,457.4
101051,B,0.0,0.0,4,316.1
101052,B,0.0,0.0,3,284.6
101053,A,0.0,0.0,3,535.3
101054,B,21.66,0.0,8,329.5
101055,A,19.83,18.84,2,381.6
101056,A,0.0,14.75,4,494.0
101057,B,15.65,40.62,3,715.5
101058,A,0.0,20.97,10,443.0
101059,B,0.0,0.0,3,622.9
101060,B,31.86,0.0,5,526.7
101061,B,0.0,16.32,5,643.7
101062,B,0.0,0.0,9,1006.4
101063,A,0.0,0.0,7,511.3
101064,A,0.0,0.0,4,528.9
101065,B,33.59,231.65,9,629.9
101066,A,67.71,0.0,4,271.9
101067,B,72.62,0.0,9,504.2
101068,A,0.0,17.61,6,521.8
101069,A,0.0,40.8,5,453.6
101070,A,0.0,0.0,6,443.2
101071,A,0.0,30.45,8,313.9
101072,A,0.0,0.0,8,350.1
101073,A,0.0,0.0,9,710.0
101074,B,0.0,80.3,7,463.6
101075,B,64.05,0.0,6,441.7
101076,B,0.0,6.33,6,331.7
101077,B,0.0,0.0,5,422.6
101078,B,0.0,0.0,5,754.0
101079,A,0.0,0.0,4,499.6
101080,B,0.0,0.0,2,474.3
101081,B,0.0,0.0,6,578.9
101082,B,0.0,0.0,6,334.8
101083,B,0.0,31.14,8,312.3
101084,A,0.0,12.58,5,242.5
101085,A,0.0,222.34,2,474.2
101086,A,46.88,0.0,7,506.5
101087,A,13.93,48.41,4,474.2
101088,B,66.73,100.61,5,490.6
101089,B,0.0,0.0,4,521.4
101090,B,0.0,0.0,2,419.0
101091,B,0.0,0.0,9,469.4
101092,A,0.0,0.0,3,532.1
101093,A,0.0,0.0,9,270.8
101094,B,0.0,0.0,2,981.5
101095,A,0.0,8.39,3,640.4
101096,A,0.0,10.3,6,321.1
101097,A,8.88,0.0,6,485.9
101098,B,3.78,36.27,6,210.8
101099,A,0.0,0.0,3,532.5
101100,A,0.0,0.0,3,490.9
101101,A,0.0,31.98,3,651.5
101102,B,0.0,0.0,5,601.0
101103,B,0.0,0.0,3,578.7
101104,A,0.0,45.64,6,729.8
101105,A,0.0,33.59,3,594.9
101106,A,0.0,0.0,9,330.6
101107,A,0.0,0.0,4,174.4
101108,A,14.57,74.91,7,722.2
101109,A,0.0,0.0,4,350.7
101110,A,73.3,0.0,2,483.4
101111,B,0.0,0.0,5,434.2
101112,B,35.72,0.0,1,598.2
101113,A,24.6,0.0,5,457.0
101114,B,0.0,24.01,6,731.0
101115,A,0.0,0.0,8,482.4
101116,A,0.0,0.0,9,354.8
101117,B,0.0,26.66,6,449.7
101118,A,0.0,0.0,7,246.6
101119,A,0.0,0.0,5,377.5
101120,B,0.0,0.0,6,341.2
101121,B,25.77,0.0,4,393.7
101122,A,8.17,11.11,4,313.4
101123,B,0.0,0.0,2,450.2
101124,B,23.3,116.19,7,352.9
101125,B,0.0,0.0,5,199.2
101126,B,7.02,10.05,7,454.8
101127,B,0.0,0.0,5,241.6
101128,B,0.0,48.59,4,209.4
101129,A,44.3,0.0,4,645.6
101130,A,12.09,19.89,3,468.7
101131,A,0.0,0.0,4,502.8
101132,A,0.0,0.0,6,331.2
101133,B,7.14,0.0,5,530.1
101134,A,0.0,10.8,6,631.3
101135,B,26.25,17.41,7,375.4
101136,A,0.0,0.0,5,624.5
101137,A,20.31,0.0,1,441.7
101138,A,0.0,0.0,7,452.8
101139,A,0.0,0.0,6,366.2
101140,A,0.0,0.0,2,502.7
101141,B,0.0,22.97,2,580.1
101142,B,0.0,0.0,10,192.5
101143,B,48.26,0.0,3,450.5
101144,A,29.75,0.0,7,411.0
101145,A,0.0,0.0,3,524.6
101146,B,13.08,0.0,7,227.4
101147,B,0.0,0.0,5,605.7
101148,B,0.0,0.0,8,673.9
101149,A,0.0,16.77,5,763.5
101150,A,0.0,0.0,5,534.5
101151,B,98.78,0.0,5,585.4
101152,A,0.0,0.0,7,519.1
101153,A,21.61,0.0,7,493.0
101154,A,0.0,59.1,4,406.9
101155,A,17.96,0.0,5,391.3
101156,A,0.0,0.0,5,650.8
101157,B,0.0,0.0,5,451.8
101158,A,0.0,16.28,5,509.5
101159,A,0.0,0.0,5,414.8
101160,A,29.78,0.0,7,720.9
101161,A,30.38,0.0,3,518.1
101162,A,0.0,0.0,7,424.0
101163,A,0.0,38.77,8,229.6
101164,B,31.5,6.54,3,397.6
101165,B,67.5,0.0,10,486.4
101166,A,0.0,0.0,8,319.4
101167,B,44.17,0.0,6,580.9
101168,A,0.0,0.0,3,323.7
101169,A,0.0,0.0,1,941.5
101170,A,0.0,0.0,8,495.5
101171,B,0.0,0.0,8,674.9
101172,A,0.0,52.89,5,414.2
101173,B,54.45,187.91,5,349.3
101174,B,0.0,0.0,1,352.0
101175,B,62.42,0.0,6,186.7
101176,A,5.94,43.32,5,463.8
101177,B,0.0,0.0,1,240.6
101178,A,80.98,44.72,1,379.1
101179,A,0.0,47.22,5,321.3
101180,B,0.0,0.0,6,506.4
101181,A,0.0,0.0,5,450.2
101182,B,0.0,0.0,3,280.1
101183,A,37.02,0.0,4,218.3
101184,A,0.0,0.0,1,915.8
101185,B,52.86,0.0,2,457.7
101186,A,0.0,0.0,5,711.6
101187,A,0.0,0.0,4,1102.3
101188,A,0.0,0.0,7,756.6
101189,A,65.08,0.0,7,506.3
101190,B,0.0,0.0,7,470.5
101191,A,0.0,11.04,6,209.0
101192,A,0.0,51.88,4,386.9
101193,B,0.0,0.0,2,349.3
101194,B,0.0,0.0,5,583.6
101195,A,0.0,0.0,12,384.7
101196,B,0.0,34.29,11,500.0
101197,A,0.0,0.0,5,374.2
101198,A,43.45,0.0,8,530.9
101199,B,0.0,0.0,8,646.8
101200,A,0.0,0.0,3,368.7
101201,A,0.0,0.0,4,327.8
101202,B,10.71,0.0,11,501.4
101203,A,0.0,0.0,6,824.3
101204,A,0.0,0.0,7,599.4
101205,B,0.0,0.0,4,216.3
101206,A,0.0,16.2,5,488.6
101207,B,0.0,41.62,7,633.0
101208,A,12.62,0.0,1,528.0
101209,A,0.0,42.5,2,531.8
101210,B,0.0,166.97,6,541.7
101211,B,0.0,0.0,4,355.8
101212,A,0.0,0.0,3,528.8
101213,A,74.53,35.52,2,282.6
101214,A,0.0,94.64,9,347.3
101215,A,0.0,0.0,6,371.6
101216,A,0.0,62.79,5,255.2
101217,B,0.0,0.0,9,222.6
101218,B,0.0,44.45,8,229.4
101219,B,0.0,0.0,5,258.0
101220,A,0.0,22.08,4,415.9
101221,A,0.0,0.0,1,322.8
101222,A,50.9,22.19,3,459.6
101223,A,16.22,0.0,5,476.9
101224,A,0.0,0.0,9,534.4
101225,B,0.0,0.0,0,363.3
101226,A,0.0,33.36,4,332.1
101227,B,0.0,110.61,5,382.6
101228,B,34.27,0.0,6,681.0
101229,B,0.0,0.0,8,577.7
101230,A,0.0,61.54,8,298.2
101231,B,0.0,0.0,2,401.0
101232,A,0.0,0.0,5,613.6
101233,B,10.55,0.0,5,431.4
101234,B,0.0,0.0,1,426.0
101235,A,0.0,0.0,4,468.1
101236,B,0.0,0.0,1,819.0
101237,A,0.0,0.0,7,444.5
101238,B,0.0,0.0,3,438.3
101239,B,0.0,24.45,4,521.7
101240,B,0.0,81.7,5,483.0
101241,A,0.0,0.0,7,303.0
101242,B,42.35,0.0,5,393.5
101243,A,0.0,0.0,7,624.6
101244,A,0.0,0.0,4,488.4
101245,A,16.22,0.0,10,474.9
101246,A,0.0,0.0,6,560.9
101247,A,0.0,0.0,5,385.2
101248,B,36.98,0.0,6,517.2
101249,A,0.0,13.58,6,611.7
101250,A,61.11,107.96,2,321.6
101251,A,0.0,54.73,6,789.0
101252,B,0.0,0.0,2,544.2
101253,A,78.5,58.15,8,467.8
101254,B,50.34,17.21,5,239.1
101255,A,16.98,0.0,4,264.2
101256,A,156.24,0.0,4,392.2
101257,A,0.0,0.0,5,596.4
101258,B,0.0,29.32,6,523.5
101259,A,0.0,0.0,3,153.5
101260,A,0.0,0.0,5,388.1
101261,B,0.0,0.0,8,736.8
101262,A,2.68,0.0,4,212.5
101263,B,0.0,0.0,5,408.8
101264,A,0.0,0.0,11,438.1
101265,B,0.0,0.0,2,583.5
101266,B,0.0,0.0,6,383.3
101267,A,0.0,0.0,4,351.1
101268,B,23.33,55.36,3,284.2
101269,B,0.0,52.4,10,319.2
101270,A,0.0,0.0,4,422.0
101271,B,34.26,0.0,2,206.9
101272,A,0.0,0.0,7,613.6
101273,B,14.75,0.0,8,381.4
101274,B,24.69,52.28,4,390.0
101275,B,25.15,30.95,5,584.1
101276,B,0.0,0.0,9,575.0
101277,B,0.0,0.0,7,356.2
101278,B,0.0,0.0,9,434.2
101279,A,0.0,13.07,3,527.5
101280,B,0.0,0.0,4,542.5
101281,B,0.0,0.0,5,222.0
101282,B,0.0,0.0,2,466.3
101283,A,0.0,0.0,5,501.8
101284,B,0.0,0.0,3,482.8
101285,B,0.0,135.68,4,272.3
101286,B,0.0,0.0,6,378.6
101287,A,25.99,0.0,2,301.7
101288,B,0.0,0.0,2,339.0
101289,B,0.0,0.0,3,471.2
101290,B,0.0,137.64,4,256.8
101291,B,0.0,39.29,4,292.1
101292,A,0.0,24.5,2,439.9
101293,A,0.0,0.0,8,640.0
101294,B,0.0,0.0,12,488.8
101295,A,11.39,0.0,3,260.2
101296,A,0.0,108.3,3,434.2
101297,B,0.0,0.0,5,274.4
101298,A,15.61,0.0,7,324.8
101299,A,8.81,0.0,5,363.4
101300,A,28.16,11.76,9,405.2
101301,A,41.6,0.0,4,335.2
101302,B,0.0,61.5,7,569.3
101303,A,0.0,0.0,5,943.6
101304,A,0.0,0.0,6,626.3
101305,A,0.0,51.72,3,626.6
101306,A,0.0,75.46,1,432.6
101307,A,0.0,0.0,4,316.5
101308,B,18.38,0.0,6,300.2
101309,B,0.0,20.45,4,529.4
101310,A,0.0,0.0,4,483.2
101311,A,0.0,0.0,0,614.0
101312,A,50.17,0.0,3,389.9
101313,A,0.0,61.15,7,313.6
101314,B,0.0,0.0,3,305.4
101315,A,0.0,0.0,1,583.4
101316,A,0.0,0.0,5,398.6
101317,A,0.0,13.73,6,472.2
101318,A,0.0,0.0,4,283.8
101319,B,0.0,0.0,5,644.1
101320,B,0.0,25.55,2,419.4
101321,A,0.0,29.08,4,638.3
101322,A,107.1,50.92,3,195.4
101323,A,0.0,0.0,6,493.8
101324,A,0.0,0.0,7,413.6
101325,B,0.0,0.0,5,385.2
101326,B,0.0,63.69,4,398.4
101327,B,0.0,0.0,5,301.4
101328,B,0.0,0.0,1,336.4
101329,B,122.77,0.0,4,319.7
101330,B,0.0,0.0,1,378.3
101331,A,0.0,34.95,2,385.3
101332,A,0.0,131.21,6,405.6
101333,B,0.0,0.0,3,317.6
101334,B,0.0,0.0,8,566.7
101335,A,0.0,0.0,6,231.6
101336,A,41.05,0.0,9,513.6
101337,B,0.0,0.0,5,557.3
101338,B,0.0,22.87,6,254.9
101339,B,0.0,0.0,5,410.2
101340,A,0.0,8.2,9,336.9
101341,B,0.0,0.0,10,208.9
101342,A,0.0,0.0,6,475.3
101343,A,0.0,0.0,4,255.4
101344,B,0.0,0.0,3,381.0
101345,B,0.0,0.0,4,475.8
101346,A,0.0,89.09,2,210.7
101347,A,77.39,49.61,5,343.4
101348,A,0.0,32.07,6,264.8
101349,A,0.0,0.0,4,345.6
101350,A,123.15,0.0,1,567.4
101351,A,0.0,0.0,5,773.2
101352,A,0.0,0.0,4,387.3
101353,B,0.0,25.33,5,232.9
101354,B,0.0,0.0,4,497.9
101355,A,86.4,0.0,5,467.4
101356,B,0.0,0.0,3,425.7
101357,B,17.28,35.25,3,416.7
101358,A,32.19,0.0,3,934.2
101359,A,0.0,11.41,2,518.1
101360,B,65.76,0.0,8,494.7
101361,A,0.0,0.0,9,487.6
101362,A,29.85,0.0,1,554.4
101363,A,0.0,36.86,6,466.1
101364,B,7.69,0.0,6,310.3
101365,A,0.0,0.0,5,286.9
101366,B,0.0,23.07,5,305.2
101367,B,0.0,0.0,7,580.8
101368,B,0.0,0.0,2,591.6
101369,B,0.0,0.0,4,442.8
101370,A,0.0,8.39,5,490.5
101371,A,84.83,0.0,9,337.0
101372,B,0.0,0.0,7,633.2
101373,A,0.0,0.0,3,472.5
101374,A,69.35,14.95,3,525.0
101375,B,0.0,0.0,10,335.1
101376,A,101.04,0.0,5,279.9
101377,B,0.0,0.0,7,416.3
101378,A,43.47,26.4,5,295.3
101379,B,0.0,0.0,5,384.1
101380,A,0.0,0.0,6,420.5
101381,B,0.0,0.0,7,285.4
101382,A,0.0,0.0,7,512.1
101383,B,0.0,34.4,4,422.6
101384,A,0.0,0.0,3,531.0
101385,A,0.0,0.0,4,607.7
101386,B,0.0,40.04,6,303.5
101387,B,0.0,0.0,4,214.6
101388,A,0.0,0.0,2,505.9
101389,B,0.0,0.0,5,217.4
101390,B,0.0,14.15,5,443.0
101391,B,0.0,0.0,2,319.3
101392,B,0.0,0.0,3,307.8
101393,B,36.58,0.0,2,359.4
101394,B,0.0,0.0,2,298.1
101395,B,0.0,0.0,1,190.7
101396,A,0.0,0.0,9,332.7
101397,A,0.0,47.11,5,250.3
101398,A,0.0,26.84,4,224.8
101399,A,0.0,0.0,7,265.2
101400,B,25.91,0.0,4,646.8
101401,B,0.0,13.65,3,279.7
101402,A,52.18,0.0,3,432.1
101403,B,49.12,0.0,5,270.4
101404,B,0.0,0.0,5,771.3
101405,B,39.14,0.0,7,395.0
101406,B,21.41,186.9,2,532.4
101407,B,102.72,58.62,9,558.7
101408,B,62.05,25.67,4,307.8
101409,B,0.0,0.0,1,496.5
101410,A,0.0,0.0,7,400.5
101411,B,56.98,65.97,1,410.8
101412,B,0.0,0.0,4,175.0
101413,B,96.27,0.0,9,616.0
101414,B,35.45,0.0,4,277.1
101415,B,56.23,24.17,1,353.0
101416,B,10.0,0.0,10,425.4
101417,B,28.98,0.0,5,555.4
101418,A,0.0,0.0,2,345.4
101419,B,0.0,0.0,5,291.1
101420,B,0.0,0.0,4,619.9
101421,A,0.0,0.0,4,445.5
101422,A,0.0,0.0,3,623.2
101423,B,0.0,0.0,7,352.5
101424,B,0.0,0.0,6,493.1
101425,B,0.0,48.17,5,442.4
101426,A,0.0,0.0,5,449.6
101427,B,61.59,0.0,9,502.9
101428,A,0.0,0.0,7,699.9
101429,A,0.0,0.0,3,430.6
101430,B,24.87,0.0,4,393.2
101431,A,0.0,0.0,6,703.1
101432,B,0.0,83.35,9,234.3
101433,A,15.53,0.0,2,451.8
101434,A,11.15,0.0,2,322.8
101435,A,0.0,98.27,3,509.8
101436,A,0.0,0.0,4,381.4
101437,B,0.0,23.82,4,875.7
101438,A,0.0,9.91,6,423.3
101439,B,0.0,0.0,5,764.1
101440,B,0.0,0.0,5,105.9
101441,A,0.0,0.0,8,409.6
101442,B,0.0,0.0,6,560.2
101443,A,0.0,40.7,7,550.6
101444,B,0.0,0.0,7,252.9
101445,A,14.81,10.01,2,239.4
101446,A,0.0,0.0,6,641.5
101447,B,0.0,0.0,4,417.7
101448,B,0.0,0.0,4,461.7
101449,A,0.0,0.0,6,260.2
101450,A,0.0,19.28,5,533.7
101451,A,0.0,0.0,7,371.9
101452,A,74.26,0.0,5,239.6
101453,B,26.37,0.0,3,322.3
101454,A,0.0,0.0,7,552.8
101455,B,0.0,0.0,5,416.2
101456,B,0.0,0.0,2,421.5
101457,A,0.0,136.17,6,660.6
101458,A,0.0,0.0,5,748.8
101459,B,23.35,0.0,5,481.2
101460,A,0.0,0.0,4,528.5
101461,A,0.0,0.0,7,471.3
101462,B,0.0,24.23,7,321.9
101463,A,0.0,0.0,3,471.7
101464,A,0.0,0.0,3,302.2
101465,B,0.0,0.0,6,331.4
101466,B,0.0,0.0,9,666.1
101467,B,0.0,44.59,6,311.9
101468,B,15.61,8.02,5,263.2
